0.439371,-0.424286,1.98,1
0.440681,-0.421929,1.969,1
0.444431,-0.421929,1.969,1
0.448182,-0.421929,1.969,1
0.451932,-0.421929,1.969,1
0.349094,-0.425399,2.003,1
0.35291,-0.425399,2.003,1
0.356725,-0.425399,2.003,1
0.35856,-0.423063,1.992,1
0.362354,-0.423063,1.992,1
0.366149,-0.423063,1.992,1
0.369943,-0.423063,1.992,1
0.373737,-0.423063,1.992,1
0.377531,-0.423063,1.992,1
0.381326,-0.423063,1.992,1
0.38512,-0.423063,1.992,1
0.388914,-0.423063,1.992,1
0.390343,-0.420514,1.98,1
0.396503,-0.423063,1.992,1
0.397886,-0.420514,1.98,1
0.401657,-0.420514,1.98,1
0.405429,-0.420514,1.98,1
0.4092,-0.420514,1.98,1
0.412971,-0.420514,1.98,1
0.416743,-0.420514,1.98,1
0.420514,-0.420514,1.98,1
0.424286,-0.420514,1.98,1
0.428057,-0.420514,1.98,1
0.42943,-0.418178,1.969,1
0.43318,-0.418178,1.969,1
0.436931,-0.418178,1.969,1
0.440681,-0.418178,1.969,1
0.444431,-0.418178,1.969,1
0.448182,-0.418178,1.969,1
0.451932,-0.418178,1.969,1
0.345279,-0.421584,2.003,1
0.349094,-0.421584,2.003,1
0.35291,-0.421584,2.003,1
0.356725,-0.421584,2.003,1
0.35856,-0.419269,1.992,1
0.362354,-0.419269,1.992,1
0.366149,-0.419269,1.992,1
0.369943,-0.419269,1.992,1
0.373737,-0.419269,1.992,1
0.377531,-0.419269,1.992,1
0.381326,-0.419269,1.992,1
0.38512,-0.419269,1.992,1
0.388914,-0.419269,1.992,1
0.390343,-0.416743,1.98,1
0.394114,-0.416743,1.98,1
0.397886,-0.416743,1.98,1
0.401657,-0.416743,1.98,1
0.405429,-0.416743,1.98,1
0.4092,-0.416743,1.98,1
0.412971,-0.416743,1.98,1
0.416743,-0.416743,1.98,1
0.420514,-0.416743,1.98,1
0.436931,-0.414428,1.969,1
0.440681,-0.414428,1.969,1
0.444431,-0.414428,1.969,1
0.448182,-0.414428,1.969,1
0.451932,-0.414428,1.969,1
0.345279,-0.417769,2.003,1
0.349094,-0.417769,2.003,1
0.35291,-0.417769,2.003,1
0.356725,-0.417769,2.003,1
0.35856,-0.415474,1.992,1
0.362354,-0.415474,1.992,1
0.366149,-0.415474,1.992,1
0.371986,-0.417769,2.003,1
0.373737,-0.415474,1.992,1
0.377531,-0.415474,1.992,1
0.381326,-0.415474,1.992,1
0.38512,-0.415474,1.992,1
0.388914,-0.415474,1.992,1
0.390343,-0.412971,1.98,1
0.394114,-0.412971,1.98,1
0.397886,-0.412971,1.98,1
0.401657,-0.412971,1.98,1
0.405429,-0.412971,1.98,1
0.4092,-0.412971,1.98,1
0.412971,-0.412971,1.98,1
0.416743,-0.412971,1.98,1
0.420514,-0.412971,1.98,1
0.436931,-0.410677,1.969,1
0.440681,-0.410677,1.969,1
0.444431,-0.410677,1.969,1
0.448182,-0.410677,1.969,1
0.451932,-0.410677,1.969,1
0.345279,-0.413953,2.003,1
0.349094,-0.413953,2.003,1
0.35291,-0.413953,2.003,1
0.354766,-0.41168,1.992,1
0.35856,-0.41168,1.992,1
0.362354,-0.41168,1.992,1
0.366149,-0.41168,1.992,1
0.371986,-0.413953,2.003,1
0.373737,-0.41168,1.992,1
0.377531,-0.41168,1.992,1
0.381326,-0.41168,1.992,1
0.38512,-0.41168,1.992,1
0.388914,-0.41168,1.992,1
0.390343,-0.4092,1.98,1
0.394114,-0.4092,1.98,1
0.397886,-0.4092,1.98,1
0.401657,-0.4092,1.98,1
0.405429,-0.4092,1.98,1
0.4092,-0.4092,1.98,1
0.412971,-0.4092,1.98,1
0.416743,-0.4092,1.98,1
0.420514,-0.4092,1.98,1
0.424286,-0.4092,1.98,1
0.428057,-0.4092,1.98,1
0.431829,-0.4092,1.98,1
0.43318,-0.406927,1.969,1
0.436931,-0.406927,1.969,1
0.440681,-0.406927,1.969,1
0.444431,-0.406927,1.969,1
0.448182,-0.406927,1.969,1
0.451932,-0.406927,1.969,1
0.343383,-0.407886,1.992,1
0.349094,-0.410138,2.003,1
0.35291,-0.410138,2.003,1
0.356725,-0.410138,2.003,1
0.35856,-0.407886,1.992,1
0.362354,-0.407886,1.992,1
0.366149,-0.407886,1.992,1
0.371986,-0.410138,2.003,1
0.375801,-0.410138,2.003,1
0.377531,-0.407886,1.992,1
0.381326,-0.407886,1.992,1
0.38512,-0.407886,1.992,1
0.386571,-0.405429,1.98,1
0.390343,-0.405429,1.98,1
0.394114,-0.405429,1.98,1
0.397886,-0.405429,1.98,1
0.401657,-0.405429,1.98,1
0.405429,-0.405429,1.98,1
0.4092,-0.405429,1.98,1
0.412971,-0.405429,1.98,1
0.416743,-0.405429,1.98,1
0.420514,-0.405429,1.98,1
0.424286,-0.405429,1.98,1
0.428057,-0.405429,1.98,1
0.42943,-0.403176,1.969,1
0.43318,-0.403176,1.969,1
0.436931,-0.403176,1.969,1
0.440681,-0.403176,1.969,1
0.444431,-0.403176,1.969,1
0.448182,-0.403176,1.969,1
0.451932,-0.403176,1.969,1
0.453137,-0.400924,1.958,1
0.349094,-0.406323,2.003,1
0.35291,-0.406323,2.003,1
0.354766,-0.404091,1.992,1
0.35856,-0.404091,1.992,1
0.362354,-0.404091,1.992,1
0.366149,-0.404091,1.992,1
0.371986,-0.406323,2.003,1
0.375801,-0.406323,2.003,1
0.377531,-0.404091,1.992,1
0.381326,-0.404091,1.992,1
0.38512,-0.404091,1.992,1
0.388914,-0.404091,1.992,1
0.390343,-0.401657,1.98,1
0.394114,-0.401657,1.98,1
0.397886,-0.401657,1.98,1
0.401657,-0.401657,1.98,1
0.405429,-0.401657,1.98,1
0.4092,-0.401657,1.98,1
0.412971,-0.401657,1.98,1
0.416743,-0.401657,1.98,1
0.420514,-0.401657,1.98,1
0.424286,-0.401657,1.98,1
0.428057,-0.401657,1.98,1
0.42943,-0.399426,1.969,1
0.43318,-0.399426,1.969,1
0.436931,-0.399426,1.969,1
0.440681,-0.399426,1.969,1
0.444431,-0.399426,1.969,1
0.448182,-0.399426,1.969,1
0.451932,-0.399426,1.969,1
0.453137,-0.397194,1.958,1
0.459433,-0.399426,1.969,1
0.35856,-0.400297,1.992,1
0.362354,-0.400297,1.992,1
0.366149,-0.400297,1.992,1
0.369943,-0.400297,1.992,1
0.373737,-0.400297,1.992,1
0.377531,-0.400297,1.992,1
0.381326,-0.400297,1.992,1
0.38512,-0.400297,1.992,1
0.388914,-0.400297,1.992,1
0.390343,-0.397886,1.98,1
0.394114,-0.397886,1.98,1
0.397886,-0.397886,1.98,1
0.401657,-0.397886,1.98,1
0.405429,-0.397886,1.98,1
0.4092,-0.397886,1.98,1
0.412971,-0.397886,1.98,1
0.416743,-0.397886,1.98,1
0.420514,-0.397886,1.98,1
0.424286,-0.397886,1.98,1
0.428057,-0.397886,1.98,1
0.431829,-0.397886,1.98,1
0.43318,-0.395675,1.969,1
0.436931,-0.395675,1.969,1
0.440681,-0.395675,1.969,1
0.444431,-0.395675,1.969,1
0.448182,-0.395675,1.969,1
0.451932,-0.395675,1.969,1
0.453137,-0.393465,1.958,1
0.456867,-0.393465,1.958,1
0.460596,-0.393465,1.958,1
0.364355,-0.398692,2.003,1
0.36817,-0.398692,2.003,1
0.371986,-0.398692,2.003,1
0.375801,-0.398692,2.003,1
0.379616,-0.398692,2.003,1
0.383431,-0.398692,2.003,1
0.387247,-0.398692,2.003,1
0.388914,-0.396503,1.992,1
0.390343,-0.394114,1.98,1
0.394114,-0.394114,1.98,1
0.397886,-0.394114,1.98,1
0.399426,-0.391925,1.969,1
0.403176,-0.391925,1.969,1
0.406927,-0.391925,1.969,1
0.412971,-0.394114,1.98,1
0.416743,-0.394114,1.98,1
0.420514,-0.394114,1.98,1
0.424286,-0.394114,1.98,1
0.428057,-0.394114,1.98,1
0.42943,-0.391925,1.969,1
0.43318,-0.391925,1.969,1
0.436931,-0.391925,1.969,1
0.440681,-0.391925,1.969,1
0.444431,-0.391925,1.969,1
0.448182,-0.391925,1.969,1
0.451932,-0.391925,1.969,1
0.453137,-0.389735,1.958,1
0.459433,-0.391925,1.969,1
0.463184,-0.391925,1.969,1
0.366538,-0.397243,2.015,1
0.36817,-0.394877,2.003,1
0.371986,-0.394877,2.003,1
0.375801,-0.394877,2.003,1
0.379616,-0.394877,2.003,1
0.383431,-0.394877,2.003,1
0.387247,-0.394877,2.003,1
0.388914,-0.392709,1.992,1
0.392709,-0.392709,1.992,1
0.394114,-0.390343,1.98,1
0.397886,-0.390343,1.98,1
0.399426,-0.388174,1.969,1
0.428057,-0.390343,1.98,1
0.42943,-0.388174,1.969,1
0.43318,-0.388174,1.969,1
0.436931,-0.388174,1.969,1
0.440681,-0.388174,1.969,1
0.444431,-0.388174,1.969,1
0.448182,-0.388174,1.969,1
0.451932,-0.388174,1.969,1
0.455683,-0.388174,1.969,1
0.459433,-0.388174,1.969,1
0.463184,-0.388174,1.969,1
0.466934,-0.388174,1.969,1
0.3627,-0.393405,2.015,1
0.366538,-0.393405,2.015,1
0.370376,-0.393405,2.015,1
0.371986,-0.391062,2.003,1
0.375801,-0.391062,2.003,1
0.381891,-0.393405,2.015,1
0.385729,-0.393405,2.015,1
0.387247,-0.391062,2.003,1
0.388914,-0.388914,1.992,1
0.390343,-0.386571,1.98,1
0.394114,-0.386571,1.98,1
0.397886,-0.386571,1.98,1
0.358862,-0.389567,2.015,1
0.3627,-0.389567,2.015,1
0.366538,-0.389567,2.015,1
0.370376,-0.389567,2.015,1
0.374214,-0.389567,2.015,1
0.371486,-0.3828,1.98,1
0.375257,-0.3828,1.98,1
0.385729,-0.389567,2.015,1
0.353277,-0.388026,2.027,1
0.355024,-0.385729,2.015,1
0.358862,-0.385729,2.015,1
0.3627,-0.385729,2.015,1
0.337649,-0.379616,2.003,1
0.34351,-0.381891,2.015,1
0.349416,-0.384165,2.027,1
0.353277,-0.384165,2.027,1
0.357138,-0.384165,2.027,1
0.358862,-0.381891,2.015,1
